"site","year","dist","rdtype","standsz","n7","n6","n5","n4","n3","n2","n1","n0","s7","s6","s5","s4","s3","s2","s1","s0","e7","e6","e5","e4","e3","e2","e1","e0","w7","w6","w5","w4","w3","w2","w1","w0","canopyhht","treeden","shrubden","highcancov","dechigh","subcancov","decsubc","undercov","decund","grcov","treesp1","treesp2","treesp3","treesp4","treesp5","shrubsp1","shrubsp2","shrubsp3","shrubsp4","shrubsp5","special1","special2","special3","topogr","date","obs"
944,1994,100.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,3.00,1.00,90.00,100.00,0.00,0.00,20.00,100.00,40.00,318.00,375.00,746.00,,,22.00,,,,,,,,,,
944,1995,100.00,3.00,338.00,0.00,50.00,80.00,20.00,20.00,30.00,40.00,20.00,0.00,80.00,70.00,30.00,30.00,40.00,30.00,20.00,0.00,70.00,70.00,30.00,10.00,10.00,20.00,40.00,0.00,80.00,80.00,60.00,20.00,20.00,20.00,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,
945,1992,30.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,2.00,2.00,1.00,3.00,1.00,,2.00,,3.00,318.00,746.00,763.00,12.00,,22.00,763.00,55.00,25.00,,2.00,10.00,,6.00,,
945,1993,50.00,3.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,1.00,3.00,1.00,3.00,1.00,3.00,1.00,3.00,3.00,318.00,746.00,762.00,,,22.00,762.00,55.00,6.00,,4.00,7.00,,5.00,,
945,1994,600.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,0.00,,30.00,70.00,100.00,318.00,12.00,,,,,,,,,,,,,,
945,1995,75.00,2.00,3.00,0.00,30.00,80.00,80.00,70.00,30.00,30.00,80.00,0.00,30.00,80.00,80.00,70.00,20.00,30.00,90.00,0.00,50.00,90.00,80.00,60.00,40.00,40.00,90.00,0.00,50.00,70.00,70.00,70.00,40.00,40.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,
946,1992,100.00,,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,4.00,2.00,3.00,3.00,1.00,,1.00,,3.00,318.00,951.00,371.00,261.00,,318.00,763.00,543.00,,,2.00,4.00,,6.00,,
946,1993,100.00,3.00,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,3.00,1.00,3.00,3.00,1.00,3.00,1.00,3.00,3.00,318.00,544.00,571.00,,,59.00,,,,,4.00,2.00,,5.00,,
946,1994,150.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,3.00,1.00,100.00,100.00,20.00,100.00,10.00,100.00,60.00,318.00,375.00,,,,,,,,,,,,,,
946,1995,100.00,4.00,50.00,0.00,30.00,70.00,70.00,40.00,20.00,20.00,30.00,0.00,40.00,80.00,40.00,20.00,20.00,40.00,20.00,0.00,40.00,80.00,30.00,20.00,20.00,40.00,20.00,0.00,40.00,90.00,70.00,20.00,20.00,30.00,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,
947,1992,300.00,,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,3.00,2.00,2.00,2.00,1.00,,2.00,,2.00,318.00,261.00,,,,22.00,,,,,2.00,4.00,,6.00,,
947,1993,150.00,4.00,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,3.00,,2.00,2.00,2.00,3.00,3.00,3.00,3.00,261.00,318.00,371.00,544.00,,319.00,,,,,5.00,4.00,,5.00,,
947,1994,200.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,4.00,1.00,20.00,100.00,80.00,90.00,70.00,70.00,80.00,743.00,318.00,371.00,12.00,,,,,,,,,,,,
947,1995,100.00,4.00,50.00,0.00,40.00,80.00,70.00,20.00,40.00,60.00,20.00,0.00,40.00,80.00,70.00,70.00,20.00,50.00,40.00,0.00,40.00,80.00,70.00,40.00,20.00,40.00,30.00,0.00,20.00,70.00,70.00,60.00,30.00,20.00,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,
948,1992,200.00,,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,4.00,3.00,2.00,2.00,1.00,,2.00,,2.00,261.00,375.00,318.00,,,22.00,318.00,496.00,543.00,,2.00,4.00,,6.00,,
948,1993,100.00,4.00,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,3.00,1.00,2.00,1.00,1.00,3.00,1.00,3.00,2.00,261.00,371.00,375.00,318.00,,6.00,319.00,,,,5.00,2.00,4.00,6.00,,
948,1994,200.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,3.00,1.00,90.00,20.00,60.00,80.00,10.00,100.00,30.00,261.00,371.00,318.00,,,,,,,,,,,,,
948,1995,200.00,3.00,50.00,0.00,30.00,70.00,80.00,50.00,30.00,30.00,10.00,0.00,30.00,80.00,80.00,70.00,20.00,30.00,20.00,0.00,30.00,50.00,70.00,70.00,20.00,30.00,10.00,0.00,40.00,80.00,80.00,70.00,20.00,40.00,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,
949,1992,2.00,,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,4.00,5.00,0.00,0.00,0.00,,2.00,,3.00,125.00,105.00,833.00,,,33.00,6.00,74.00,,,,,,5.00,,
949,1993,0.00,2.00,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,4.00,4.00,0.00,,0.00,,2.00,0.00,3.00,125.00,105.00,,,,74.00,340.00,762.00,,,,,,5.00,,
949,1994,100.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,4.00,2.00,40.00,0.00,0.00,,30.00,60.00,90.00,105.00,129.00,,,,74.00,,,,,,,,,,
949,1995,0.00,2.00,61.00,0.00,0.00,0.00,10.00,80.00,90.00,90.00,100.00,0.00,0.00,0.00,10.00,80.00,90.00,80.00,100.00,0.00,0.00,0.00,0.00,60.00,70.00,60.00,100.00,0.00,0.00,0.00,0.00,60.00,60.00,70.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1992,250.00,,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,4.00,2.00,0.00,1.00,0.00,,3.00,,3.00,125.00,105.00,316.00,833.00,,74.00,763.00,6.00,33.00,,,,,5.00,,
950,1993,200.00,2.00,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,4.00,3.00,0.00,,1.00,0.00,3.00,0.00,3.00,125.00,105.00,,,,6.00,74.00,,,,,,,5.00,,
950,1994,120.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,4.00,2.00,60.00,0.00,0.00,,30.00,60.00,90.00,125.00,129.00,,,,74.00,34.00,,,,,,,,,
950,1995,225.00,2.00,61.00,0.00,0.00,0.00,10.00,80.00,90.00,90.00,100.00,0.00,0.00,0.00,10.00,80.00,70.00,50.00,100.00,0.00,0.00,0.00,10.00,60.00,70.00,60.00,100.00,0.00,0.00,0.00,100.00,70.00,60.00,60.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
951,1992,250.00,,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,4.00,5.00,0.00,1.00,1.00,,3.00,,3.00,105.00,125.00,833.00,,,6.00,74.00,340.00,920.00,763.00,,,,3.00,,
951,1993,400.00,2.00,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,4.00,3.00,1.00,0.00,1.00,0.00,2.00,0.00,3.00,125.00,105.00,,,,6.00,74.00,762.00,,,,,,5.00,,
951,1994,200.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,4.00,3.00,60.00,0.00,0.00,,30.00,60.00,90.00,125.00,129.00,,,,74.00,34.00,,,,,,,,,
951,1995,100.00,2.00,61.00,0.00,0.00,0.00,10.00,80.00,90.00,80.00,80.00,0.00,0.00,0.00,10.00,80.00,90.00,80.00,60.00,0.00,0.00,0.00,10.00,60.00,70.00,80.00,70.00,0.00,0.00,0.00,10.00,70.00,90.00,80.00,70.00,,,,,,,,,,,,,,,,,,,,,,,,,,
952,1992,100.00,,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,4.00,5.00,0.00,0.00,0.00,,1.00,,3.00,105.00,125.00,,,,74.00,763.00,920.00,,,4.00,,,5.00,,
952,1993,100.00,2.00,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,4.00,3.00,0.00,,0.00,,2.00,0.00,3.00,105.00,125.00,,,,74.00,763.00,762.00,,,4.00,,,5.00,,
952,1994,100.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,4.00,3.00,60.00,0.00,0.00,,40.00,60.00,90.00,125.00,129.00,,,,74.00,34.00,,,,,,,,,
952,1995,50.00,2.00,61.00,0.00,0.00,0.00,0.00,10.00,90.00,30.00,100.00,0.00,0.00,0.00,0.00,10.00,80.00,50.00,100.00,0.00,0.00,0.00,0.00,10.00,90.00,80.00,100.00,0.00,0.00,0.00,0.00,10.00,90.00,50.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
953,1992,100.00,,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,3.00,5.00,0.00,1.00,0.00,,1.00,,3.00,105.00,125.00,316.00,,,74.00,763.00,920.00,73.00,6.00,,,,5.00,,
953,1993,250.00,2.00,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,3.00,3.00,0.00,,0.00,,1.00,0.00,3.00,105.00,,,,,74.00,6.00,340.00,763.00,762.00,,,,5.00,,
953,1994,100.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,3.00,1.00,0.00,0.00,0.00,,50.00,60.00,80.00,105.00,125.00,,,,,,,,,,,,,,
953,1995,325.00,2.00,61.00,0.00,0.00,0.00,0.00,60.00,70.00,30.00,100.00,0.00,0.00,0.00,0.00,70.00,70.00,50.00,100.00,0.00,0.00,0.00,0.00,90.00,80.00,80.00,100.00,0.00,0.00,0.00,0.00,80.00,80.00,50.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
954,1992,200.00,,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,2.00,5.00,0.00,0.00,0.00,,1.00,,3.00,105.00,125.00,,,,74.00,920.00,763.00,,,,,,5.00,,
954,1993,250.00,4.00,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,3.00,3.00,,,,,,,,105.00,125.00,,,,74.00,763.00,6.00,762.00,,4.00,,,5.00,,
954,1994,250.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,1.00,3.00,10.00,0.00,60.00,10.00,60.00,70.00,70.00,105.00,,,,,6.00,74.00,,,,,,,,,
954,1995,100.00,2.00,61.00,0.00,0.00,0.00,10.00,70.00,80.00,80.00,100.00,0.00,0.00,0.00,10.00,20.00,40.00,60.00,100.00,0.00,0.00,0.00,0.00,10.00,10.00,40.00,100.00,0.00,0.00,0.00,10.00,60.00,30.00,50.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
955,1992,100.00,,56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,3.00,5.00,1.00,1.00,1.00,,2.00,,3.00,105.00,125.00,833.00,,,6.00,74.00,920.00,33.00,,,,,5.00,,
955,1993,200.00,4.00,56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,3.00,5.00,1.00,0.00,1.00,0.00,2.00,0.00,3.00,105.00,125.00,,,,74.00,763.00,762.00,,,,,,5.00,,
955,1994,100.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,3.00,1.00,10.00,0.00,60.00,0.00,10.00,80.00,100.00,105.00,,,,,6.00,74.00,,,,,,,,,
955,1995,125.00,2.00,56.00,0.00,0.00,0.00,10.00,70.00,70.00,60.00,100.00,0.00,0.00,0.00,10.00,90.00,60.00,60.00,100.00,0.00,0.00,0.00,10.00,60.00,70.00,70.00,100.00,0.00,0.00,0.00,10.00,60.00,60.00,70.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
956,1992,100.00,,56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,2.00,5.00,1.00,1.00,1.00,,1.00,,3.00,105.00,125.00,833.00,,,74.00,6.00,763.00,33.00,,,,,5.00,,
956,1993,150.00,4.00,56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,3.00,5.00,1.00,3.00,1.00,3.00,2.00,3.00,3.00,105.00,125.00,833.00,,,74.00,762.00,6.00,,,,,,5.00,,
956,1994,100.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,2.00,3.00,10.00,0.00,0.00,,10.00,0.00,10.00,125.00,105.00,833.00,,,6.00,,,,,,,,,,
956,1995,100.00,2.00,56.00,0.00,0.00,0.00,10.00,60.00,30.00,60.00,100.00,0.00,0.00,0.00,10.00,80.00,70.00,40.00,100.00,0.00,0.00,0.00,10.00,60.00,70.00,60.00,100.00,0.00,0.00,0.00,10.00,60.00,70.00,50.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
957,1992,100.00,,56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00,3.00,5.00,1.00,1.00,1.00,,1.00,,3.00,105.00,125.00,833.00,,,74.00,763.00,6.00,33.00,920.00,,,,5.00,,
957,1993,200.00,4.00,56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00,3.00,5.00,1.00,0.00,2.00,0.00,1.00,0.00,3.00,125.00,105.00,,,,74.00,762.00,340.00,6.00,920.00,,,,5.00,,
957,1994,300.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,3.00,1.00,10.00,0.00,60.00,0.00,10.00,80.00,100.00,105.00,125.00,,,,74.00,,,,,,,,,,
957,1995,300.00,4.00,56.00,0.00,0.00,0.00,10.00,60.00,70.00,60.00,100.00,0.00,0.00,0.00,10.00,70.00,70.00,70.00,100.00,0.00,0.00,0.00,10.00,60.00,70.00,80.00,100.00,0.00,0.00,0.00,10.00,70.00,80.00,70.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
958,1992,100.00,,57.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,2.00,5.00,1.00,1.00,1.00,,1.00,,3.00,105.00,125.00,833.00,,,74.00,6.00,763.00,33.00,920.00,,,,5.00,,
958,1993,200.00,2.00,57.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,3.00,4.00,1.00,3.00,2.00,3.00,1.00,3.00,3.00,105.00,125.00,,,,74.00,6.00,762.00,340.00,,4.00,,,5.00,,
958,1994,200.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,3.00,2.00,40.00,0.00,10.00,0.00,10.00,50.00,90.00,105.00,125.00,,,,75.00,,,,,,,,,,
958,1995,300.00,1.00,57.00,0.00,0.00,20.00,60.00,80.00,70.00,20.00,100.00,0.00,0.00,30.00,50.00,70.00,70.00,30.00,100.00,0.00,0.00,20.00,50.00,60.00,60.00,30.00,100.00,0.00,0.00,50.00,70.00,70.00,60.00,30.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1992,100.00,,57.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,2.00,2.00,1.00,1.00,2.00,,1.00,,3.00,105.00,125.00,833.00,316.00,,763.00,74.00,920.00,,,,,,5.00,,
959,1993,100.00,2.00,57.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,3.00,1.00,1.00,3.00,1.00,2.00,1.00,3.00,2.00,125.00,105.00,833.00,,,762.00,74.00,6.00,,,4.00,,,5.00,,
959,1994,200.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,3.00,2.00,70.00,0.00,10.00,100.00,30.00,100.00,20.00,125.00,105.00,833.00,,,22.00,763.00,,,,,,,,,
959,1995,500.00,2.00,57.00,0.00,0.00,10.00,10.00,10.00,10.00,30.00,80.00,0.00,0.00,10.00,10.00,10.00,10.00,40.00,90.00,0.00,0.00,0.00,10.00,10.00,10.00,20.00,70.00,0.00,0.00,10.00,10.00,10.00,10.00,30.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,
960,1992,100.00,,57.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,2.00,2.00,1.00,1.00,1.00,,1.00,,3.00,105.00,125.00,833.00,,,763.00,57.00,74.00,33.00,,4.00,,,5.00,,
960,1993,100.00,3.00,57.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,4.00,3.00,1.00,3.00,2.00,2.00,2.00,3.00,3.00,105.00,125.00,833.00,,,74.00,54.00,6.00,762.00,,4.00,,,5.00,,
960,1994,100.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,4.00,3.00,60.00,0.00,10.00,90.00,40.00,90.00,30.00,105.00,125.00,833.00,,,54.00,6.00,763.00,,,,,,,,
960,1995,300.00,2.00,57.00,0.00,0.00,30.00,70.00,80.00,80.00,40.00,80.00,0.00,0.00,10.00,70.00,80.00,60.00,30.00,80.00,0.00,0.00,20.00,20.00,30.00,40.00,40.00,100.00,0.00,0.00,20.00,70.00,80.00,50.00,20.00,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,
961,1992,100.00,,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,3.00,3.00,3.00,1.00,1.00,,1.00,,1.00,105.00,125.00,809.00,,,74.00,763.00,500.00,33.00,,7.00,,,5.00,,
961,1993,100.00,2.00,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,3.00,5.00,1.00,0.00,1.00,1.00,1.00,3.00,3.00,105.00,125.00,,,,74.00,6.00,762.00,,,4.00,,,7.00,,
961,1994,50.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,3.00,3.00,50.00,0.00,0.00,0.00,10.00,60.00,80.00,105.00,,,,,6.00,763.00,74.00,,,,,,,,
961,1995,75.00,2.00,46.00,0.00,0.00,10.00,40.00,40.00,30.00,30.00,60.00,0.00,0.00,30.00,40.00,30.00,30.00,30.00,60.00,0.00,0.00,10.00,20.00,20.00,40.00,40.00,30.00,0.00,0.00,10.00,20.00,40.00,50.00,40.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,
962,1992,200.00,,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,4.00,1.00,3.00,1.00,1.00,,1.00,,1.00,125.00,809.00,316.00,,,74.00,22.00,763.00,33.00,,7.00,,,5.00,,
962,1993,250.00,2.00,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00,4.00,1.00,1.00,0.00,1.00,1.00,1.00,3.00,1.00,125.00,316.00,,,,6.00,,,,,,,,5.00,,
962,1994,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,5.00,1.00,90.00,0.00,20.00,100.00,10.00,90.00,10.00,105.00,318.00,,,,763.00,54.00,,,,,,,,,
962,1995,250.00,2.00,46.00,0.00,0.00,60.00,40.00,40.00,40.00,30.00,10.00,0.00,0.00,60.00,40.00,40.00,40.00,10.00,10.00,0.00,0.00,60.00,40.00,40.00,40.00,20.00,10.00,0.00,0.00,60.00,40.00,40.00,40.00,20.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,
963,1992,200.00,,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,4.00,1.00,3.00,1.00,1.00,,1.00,,1.00,125.00,105.00,746.00,809.00,743.00,74.00,763.00,,,,7.00,,,5.00,,
963,1993,5.00,1.00,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00,4.00,1.00,2.00,0.00,1.00,1.00,1.00,3.00,1.00,125.00,105.00,,,,74.00,6.00,,,,,,,5.00,,
963,1994,200.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,5.00,1.00,90.00,0.00,0.00,0.00,10.00,100.00,10.00,105.00,318.00,,,,,,,,,,,,,,
963,1995,400.00,2.00,46.00,0.00,0.00,60.00,50.00,40.00,40.00,30.00,10.00,0.00,0.00,60.00,50.00,40.00,40.00,30.00,10.00,0.00,0.00,60.00,50.00,40.00,40.00,30.00,10.00,0.00,0.00,60.00,50.00,40.00,40.00,30.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,
964,1992,450.00,,140.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,3.00,2.00,2.00,1.00,1.00,,1.00,,2.00,125.00,743.00,746.00,809.00,316.00,74.00,763.00,920.00,22.00,6.00,7.00,,,5.00,,
964,1993,300.00,3.00,140.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,3.00,3.00,1.00,2.00,1.00,2.00,1.00,3.00,3.00,125.00,833.00,743.00,746.00,316.00,74.00,6.00,22.00,,,7.00,,,5.00,,
964,1994,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,4.00,3.00,20.00,40.00,0.00,0.00,10.00,50.00,20.00,105.00,746.00,743.00,833.00,,,,,,,,,,,,
964,1995,500.00,2.00,140.00,0.00,0.00,0.00,40.00,40.00,40.00,20.00,40.00,0.00,0.00,0.00,70.00,50.00,40.00,30.00,30.00,0.00,0.00,0.00,70.00,40.00,40.00,10.00,30.00,0.00,0.00,0.00,70.00,50.00,40.00,30.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1992,500.00,,140.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,3.00,3.00,2.00,2.00,2.00,,2.00,,1.00,125.00,375.00,809.00,316.00,743.00,22.00,74.00,6.00,763.00,,,,,5.00,,
965,1993,300.00,3.00,140.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,3.00,2.00,2.00,3.00,2.00,2.00,2.00,3.00,2.00,316.00,833.00,375.00,,,74.00,22.00,6.00,,,,,,5.00,,
965,1994,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,4.00,4.00,80.00,40.00,30.00,30.00,50.00,50.00,60.00,12.00,125.00,318.00,,,22.00,,,,,,,,,,
965,1995,500.00,2.00,140.00,0.00,0.00,10.00,70.00,50.00,40.00,30.00,30.00,0.00,0.00,30.00,70.00,50.00,40.00,30.00,30.00,0.00,0.00,10.00,70.00,50.00,40.00,40.00,30.00,0.00,0.00,10.00,60.00,50.00,50.00,20.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,
966,1992,500.00,,140.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,4.00,2.00,3.00,1.00,1.00,,1.00,,1.00,125.00,105.00,743.00,316.00,823.00,74.00,22.00,763.00,920.00,,,,,5.00,,
966,1993,300.00,3.00,140.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,4.00,1.00,2.00,1.00,1.00,0.00,1.00,3.00,1.00,125.00,746.00,,,,6.00,22.00,74.00,762.00,,,,,5.00,,
966,1994,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,5.00,2.00,90.00,10.00,0.00,0.00,10.00,0.00,20.00,125.00,105.00,746.00,,,22.00,6.00,,,,,,,,,
966,1995,500.00,2.00,140.00,0.00,0.00,10.00,70.00,50.00,50.00,30.00,10.00,0.00,0.00,10.00,70.00,40.00,40.00,20.00,60.00,0.00,0.00,10.00,70.00,40.00,40.00,10.00,30.00,0.00,0.00,10.00,70.00,40.00,40.00,10.00,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,
967,1992,100.00,,110.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,4.00,2.00,3.00,1.00,1.00,,1.00,,1.00,125.00,105.00,743.00,809.00,316.00,22.00,763.00,74.00,,,,,,6.00,,
967,1993,300.00,3.00,110.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,4.00,3.00,2.00,2.00,1.00,3.00,2.00,3.00,1.00,125.00,746.00,316.00,833.00,,22.00,6.00,,,,,,,3.00,,
967,1994,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,5.00,3.00,90.00,20.00,20.00,90.00,10.00,90.00,10.00,105.00,318.00,746.00,,,22.00,6.00,,,,,,,,,
967,1995,500.00,2.00,110.00,0.00,0.00,10.00,70.00,50.00,30.00,20.00,20.00,0.00,0.00,10.00,60.00,40.00,40.00,20.00,30.00,0.00,0.00,10.00,70.00,50.00,40.00,20.00,20.00,0.00,0.00,10.00,60.00,60.00,50.00,20.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,
968,1992,500.00,,110.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,4.00,2.00,3.00,2.00,2.00,,1.00,,1.00,125.00,743.00,809.00,316.00,,74.00,,,,,2.00,,,6.00,,
968,1993,200.00,3.00,110.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,4.00,1.00,1.00,2.00,1.00,2.00,1.00,3.00,1.00,743.00,125.00,833.00,316.00,,6.00,,,,,2.00,,,3.00,,
968,1994,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,4.00,2.00,80.00,40.00,30.00,100.00,10.00,100.00,20.00,743.00,833.00,125.00,,,,,,,,,,,,,
968,1995,400.00,2.00,110.00,0.00,0.00,10.00,60.00,60.00,60.00,10.00,30.00,0.00,0.00,30.00,60.00,40.00,40.00,10.00,20.00,0.00,0.00,10.00,50.00,40.00,40.00,20.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,1992,100.00,,110.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,3.00,3.00,2.00,2.00,1.00,,2.00,,1.00,125.00,743.00,316.00,809.00,746.00,74.00,6.00,,,,,,,5.00,,
969,1993,200.00,3.00,110.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,3.00,1.00,1.00,2.00,1.00,1.00,1.00,3.00,2.00,125.00,746.00,743.00,833.00,316.00,6.00,74.00,,,,,,,5.00,,
969,1994,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,4.00,2.00,30.00,100.00,80.00,20.00,20.00,100.00,20.00,743.00,125.00,,,,74.00,,,,,,,,,,
969,1995,300.00,2.00,110.00,0.00,0.00,10.00,60.00,50.00,40.00,20.00,60.00,0.00,0.00,10.00,50.00,40.00,40.00,40.00,60.00,0.00,0.00,30.00,60.00,60.00,50.00,30.00,60.00,0.00,0.00,20.00,40.00,50.00,60.00,30.00,60.00,,,,,,,,,,,,,,,,,,,,,,,,,,
970,1992,200.00,,172.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,2.00,3.00,1.00,1.00,1.00,,2.00,,1.00,125.00,809.00,743.00,316.00,12.00,22.00,763.00,74.00,920.00,,4.00,,,5.00,,
